arch type   mix	 threads ms	    ops	
AMD FAA	50PW	63	525.10	10000000
AMD FAA	50PW	64	521.85	10000000
AMD FAA	50PW	64	519.80	10000000
AMD FAA	50PW	64	520.16	10000000
AMD FAA	50PW	64	519.96	10000000
AMD FAA	50PW	64	519.85	10000000
AMD FAA	50PW	64	519.90	10000000
AMD FAA	50PW	64	519.72	10000000
AMD FAA	50PW	64	520.07	10000000
AMD FAA	50PW	64	519.95	10000000
AMD FAA	50PW	64	519.81	10000000
AMD LCRQ	50PW	1	2858.71	10000000
AMD LCRQ	50PW	1	2733.04	10000000
AMD LCRQ	50PW	1	2733.60	10000000
AMD LCRQ	50PW	1	2733.77	10000000
AMD LCRQ	50PW	1	2737.89	10000000
AMD LCRQ	50PW	1	2733.54	10000000
AMD LCRQ	50PW	1	2733.29	10000000
AMD LCRQ	50PW	1	2733.46	10000000
AMD LCRQ	50PW	1	2733.85	10000000
AMD LCRQ	50PW	1	3131.07	10000000
AMD LCRQ	50PW	1	2733.90	10000000
AMD LCRQ	50PW	1	2733.18	10000000
AMD LCRQ	50PW	1	2733.35	10000000
AMD LCRQ	50PW	1	2733.30	10000000
AMD LCRQ	50PW	1	2733.28	10000000
AMD LCRQ	50PW	2	1685.17	10000000
AMD LCRQ	50PW	2	1683.21	10000000
AMD LCRQ	50PW	2	1679.50	10000000
AMD LCRQ	50PW	2	1680.37	10000000
AMD LCRQ	50PW	2	1678.85	10000000
AMD LCRQ	50PW	2	1681.50	10000000
AMD LCRQ	50PW	2	1678.45	10000000
AMD LCRQ	50PW	2	1675.74	10000000
AMD LCRQ	50PW	2	1683.19	10000000
AMD LCRQ	50PW	2	1677.33	10000000
AMD LCRQ	50PW	3	1229.46	10000000
AMD LCRQ	50PW	3	1232.38	10000000
AMD LCRQ	50PW	3	1268.19	10000000
AMD LCRQ	50PW	3	1374.63	10000000
AMD LCRQ	50PW	3	1374.35	10000000
AMD LCRQ	50PW	3	1237.74	10000000
AMD LCRQ	50PW	3	1234.16	10000000
AMD LCRQ	50PW	3	1235.18	10000000
AMD LCRQ	50PW	3	1237.03	10000000
AMD LCRQ	50PW	3	1242.72	10000000
AMD LCRQ	50PW	3	1244.42	10000000
AMD LCRQ	50PW	3	1241.50	10000000
AMD LCRQ	50PW	3	1241.79	10000000
AMD LCRQ	50PW	3	1243.22	10000000
AMD LCRQ	50PW	3	1243.96	10000000
AMD LCRQ	50PW	4	1058.04	10000000
AMD LCRQ	50PW	4	1053.76	10000000
AMD LCRQ	50PW	4	1049.46	10000000
AMD LCRQ	50PW	4	1049.31	10000000
AMD LCRQ	50PW	4	1049.10	10000000
AMD LCRQ	50PW	4	1050.26	10000000
AMD LCRQ	50PW	4	1050.97	10000000
AMD LCRQ	50PW	4	1051.80	10000000
AMD LCRQ	50PW	4	1054.16	10000000
AMD LCRQ	50PW	4	1054.95	10000000
AMD LCRQ	50PW	5	1385.79	10000000
AMD LCRQ	50PW	5	1188.65	10000000
AMD LCRQ	50PW	5	1189.40	10000000
AMD LCRQ	50PW	5	1167.83	10000000
AMD LCRQ	50PW	5	1171.47	10000000
AMD LCRQ	50PW	5	1170.42	10000000
AMD LCRQ	50PW	5	1171.02	10000000
AMD LCRQ	50PW	5	1170.33	10000000
AMD LCRQ	50PW	5	1168.48	10000000
AMD LCRQ	50PW	5	1171.47	10000000
AMD LCRQ	50PW	5	1169.29	10000000
AMD LCRQ	50PW	6	1173.68	10000000
AMD LCRQ	50PW	6	978.91	10000000
AMD LCRQ	50PW	6	979.77	10000000
AMD LCRQ	50PW	6	979.26	10000000
AMD LCRQ	50PW	6	976.01	10000000
AMD LCRQ	50PW	6	976.38	10000000
AMD LCRQ	50PW	6	975.11	10000000
AMD LCRQ	50PW	6	975.95	10000000
AMD LCRQ	50PW	6	978.24	10000000
AMD LCRQ	50PW	6	978.43	10000000
AMD LCRQ	50PW	6	976.65	10000000
AMD LCRQ	50PW	7	1021.82	10000000
AMD LCRQ	50PW	7	834.58	10000000
AMD LCRQ	50PW	7	833.76	10000000
AMD LCRQ	50PW	7	836.27	10000000
AMD LCRQ	50PW	7	835.37	10000000
AMD LCRQ	50PW	7	835.29	10000000
AMD LCRQ	50PW	7	834.27	10000000
AMD LCRQ	50PW	7	834.70	10000000
AMD LCRQ	50PW	7	835.34	10000000
AMD LCRQ	50PW	7	834.10	10000000
AMD LCRQ	50PW	7	835.19	10000000
AMD LCRQ	50PW	8	892.73	10000000
AMD LCRQ	50PW	8	764.25	10000000
AMD LCRQ	50PW	8	743.39	10000000
AMD LCRQ	50PW	8	743.58	10000000
AMD LCRQ	50PW	8	743.43	10000000
AMD LCRQ	50PW	8	743.33	10000000
AMD LCRQ	50PW	8	742.75	10000000
AMD LCRQ	50PW	8	743.62	10000000
AMD LCRQ	50PW	8	744.54	10000000
AMD LCRQ	50PW	8	742.67	10000000
AMD LCRQ	50PW	8	743.61	10000000
AMD LCRQ	50PW	9	898.61	10000000
AMD LCRQ	50PW	9	895.79	10000000
AMD LCRQ	50PW	9	894.82	10000000
AMD LCRQ	50PW	9	897.61	10000000
AMD LCRQ	50PW	9	895.19	10000000
AMD LCRQ	50PW	9	895.49	10000000
AMD LCRQ	50PW	9	895.06	10000000
AMD LCRQ	50PW	9	895.05	10000000
AMD LCRQ	50PW	9	895.73	10000000
AMD LCRQ	50PW	9	895.69	10000000
AMD LCRQ	50PW	10	786.30	10000000
AMD LCRQ	50PW	10	788.17	10000000
AMD LCRQ	50PW	10	789.22	10000000
AMD LCRQ	50PW	10	788.97	10000000
AMD LCRQ	50PW	10	789.27	10000000
AMD LCRQ	50PW	10	789.12	10000000
AMD LCRQ	50PW	10	790.00	10000000
AMD LCRQ	50PW	10	788.35	10000000
AMD LCRQ	50PW	10	787.69	10000000
AMD LCRQ	50PW	10	787.70	10000000
AMD LCRQ	50PW	11	732.73	10000000
AMD LCRQ	50PW	11	736.95	10000000
AMD LCRQ	50PW	11	743.83	10000000
AMD LCRQ	50PW	11	745.33	10000000
AMD LCRQ	50PW	11	739.35	10000000
AMD LCRQ	50PW	11	736.44	10000000
AMD LCRQ	50PW	11	735.82	10000000
AMD LCRQ	50PW	11	736.53	10000000
AMD LCRQ	50PW	11	737.35	10000000
AMD LCRQ	50PW	11	736.64	10000000
AMD LCRQ	50PW	12	695.81	10000000
AMD LCRQ	50PW	12	695.68	10000000
AMD LCRQ	50PW	12	694.23	10000000
AMD LCRQ	50PW	12	693.91	10000000
AMD LCRQ	50PW	12	711.92	10000000
AMD LCRQ	50PW	12	722.12	10000000
AMD LCRQ	50PW	12	720.84	10000000
AMD LCRQ	50PW	12	720.84	10000000
AMD LCRQ	50PW	12	720.75	10000000
AMD LCRQ	50PW	12	721.03	10000000
AMD LCRQ	50PW	13	753.42	10000000
AMD LCRQ	50PW	13	755.41	10000000
AMD LCRQ	50PW	13	755.54	10000000
AMD LCRQ	50PW	13	755.81	10000000
AMD LCRQ	50PW	13	755.52	10000000
AMD LCRQ	50PW	13	754.14	10000000
AMD LCRQ	50PW	13	755.55	10000000
AMD LCRQ	50PW	13	755.91	10000000
AMD LCRQ	50PW	13	755.38	10000000
AMD LCRQ	50PW	13	754.67	10000000
AMD LCRQ	50PW	14	666.16	10000000
AMD LCRQ	50PW	14	677.33	10000000
AMD LCRQ	50PW	14	697.33	10000000
AMD LCRQ	50PW	14	697.08	10000000
AMD LCRQ	50PW	14	697.17	10000000
AMD LCRQ	50PW	14	697.14	10000000
AMD LCRQ	50PW	14	697.33	10000000
AMD LCRQ	50PW	14	697.61	10000000
AMD LCRQ	50PW	14	696.82	10000000
AMD LCRQ	50PW	14	697.38	10000000
AMD LCRQ	50PW	15	628.02	10000000
AMD LCRQ	50PW	15	634.13	10000000
AMD LCRQ	50PW	15	653.62	10000000
AMD LCRQ	50PW	15	652.75	10000000
AMD LCRQ	50PW	15	654.43	10000000
AMD LCRQ	50PW	15	653.06	10000000
AMD LCRQ	50PW	15	653.41	10000000
AMD LCRQ	50PW	15	653.54	10000000
AMD LCRQ	50PW	15	654.43	10000000
AMD LCRQ	50PW	15	655.78	10000000
AMD LCRQ	50PW	16	617.75	10000000
AMD LCRQ	50PW	16	618.61	10000000
AMD LCRQ	50PW	16	617.80	10000000
AMD LCRQ	50PW	16	617.59	10000000
AMD LCRQ	50PW	16	618.73	10000000
AMD LCRQ	50PW	16	617.79	10000000
AMD LCRQ	50PW	16	618.50	10000000
AMD LCRQ	50PW	16	618.07	10000000
AMD LCRQ	50PW	16	618.14	10000000
AMD LCRQ	50PW	16	618.42	10000000
AMD LCRQ	50PW	17	686.75	10000000
AMD LCRQ	50PW	17	686.12	10000000
AMD LCRQ	50PW	17	685.33	10000000
AMD LCRQ	50PW	17	684.91	10000000
AMD LCRQ	50PW	17	686.27	10000000
AMD LCRQ	50PW	17	686.51	10000000
AMD LCRQ	50PW	17	685.03	10000000
AMD LCRQ	50PW	17	685.33	10000000
AMD LCRQ	50PW	17	684.50	10000000
AMD LCRQ	50PW	17	684.59	10000000
AMD LCRQ	50PW	18	646.03	10000000
AMD LCRQ	50PW	18	643.00	10000000
AMD LCRQ	50PW	18	639.59	10000000
AMD LCRQ	50PW	18	640.51	10000000
AMD LCRQ	50PW	18	640.27	10000000
AMD LCRQ	50PW	18	639.67	10000000
AMD LCRQ	50PW	18	639.92	10000000
AMD LCRQ	50PW	18	640.29	10000000
AMD LCRQ	50PW	18	640.07	10000000
AMD LCRQ	50PW	18	640.17	10000000
AMD LCRQ	50PW	19	618.07	10000000
AMD LCRQ	50PW	19	618.49	10000000
AMD LCRQ	50PW	19	617.47	10000000
AMD LCRQ	50PW	19	616.04	10000000
AMD LCRQ	50PW	19	618.68	10000000
AMD LCRQ	50PW	19	617.99	10000000
AMD LCRQ	50PW	19	617.59	10000000
AMD LCRQ	50PW	19	618.52	10000000
AMD LCRQ	50PW	19	619.83	10000000
AMD LCRQ	50PW	19	618.43	10000000
AMD LCRQ	50PW	20	594.12	10000000
AMD LCRQ	50PW	20	591.58	10000000
AMD LCRQ	50PW	20	591.17	10000000
AMD LCRQ	50PW	20	592.39	10000000
AMD LCRQ	50PW	20	590.66	10000000
AMD LCRQ	50PW	20	592.66	10000000
AMD LCRQ	50PW	20	591.53	10000000
AMD LCRQ	50PW	20	591.23	10000000
AMD LCRQ	50PW	20	588.95	10000000
AMD LCRQ	50PW	20	586.60	10000000
AMD LCRQ	50PW	21	638.24	10000000
AMD LCRQ	50PW	21	687.70	10000000
AMD LCRQ	50PW	21	639.08	10000000
AMD LCRQ	50PW	21	638.37	10000000
AMD LCRQ	50PW	21	664.79	10000000
AMD LCRQ	50PW	21	638.63	10000000
AMD LCRQ	50PW	21	638.40	10000000
AMD LCRQ	50PW	21	643.81	10000000
AMD LCRQ	50PW	21	639.27	10000000
AMD LCRQ	50PW	21	639.82	10000000
AMD LCRQ	50PW	21	638.14	10000000
AMD LCRQ	50PW	21	637.96	10000000
AMD LCRQ	50PW	22	609.26	10000000
AMD LCRQ	50PW	22	608.57	10000000
AMD LCRQ	50PW	22	602.31	10000000
AMD LCRQ	50PW	22	601.55	10000000
AMD LCRQ	50PW	22	601.65	10000000
AMD LCRQ	50PW	22	601.75	10000000
AMD LCRQ	50PW	22	601.12	10000000
AMD LCRQ	50PW	22	601.39	10000000
AMD LCRQ	50PW	22	601.66	10000000
AMD LCRQ	50PW	22	601.98	10000000
AMD LCRQ	50PW	23	582.33	10000000
AMD LCRQ	50PW	23	584.27	10000000
AMD LCRQ	50PW	23	581.89	10000000
AMD LCRQ	50PW	23	582.65	10000000
AMD LCRQ	50PW	23	582.23	10000000
AMD LCRQ	50PW	23	583.05	10000000
AMD LCRQ	50PW	23	581.79	10000000
AMD LCRQ	50PW	23	581.52	10000000
AMD LCRQ	50PW	23	581.52	10000000
AMD LCRQ	50PW	23	582.23	10000000
AMD LCRQ	50PW	24	558.62	10000000
AMD LCRQ	50PW	24	558.11	10000000
AMD LCRQ	50PW	24	551.10	10000000
AMD LCRQ	50PW	24	551.82	10000000
AMD LCRQ	50PW	24	551.41	10000000
AMD LCRQ	50PW	24	552.42	10000000
AMD LCRQ	50PW	24	551.41	10000000
AMD LCRQ	50PW	24	551.78	10000000
AMD LCRQ	50PW	24	551.29	10000000
AMD LCRQ	50PW	24	551.57	10000000
AMD LCRQ	50PW	25	610.32	10000000
AMD LCRQ	50PW	25	610.40	10000000
AMD LCRQ	50PW	25	603.43	10000000
AMD LCRQ	50PW	25	602.94	10000000
AMD LCRQ	50PW	25	603.11	10000000
AMD LCRQ	50PW	25	604.47	10000000
AMD LCRQ	50PW	25	606.64	10000000
AMD LCRQ	50PW	25	602.76	10000000
AMD LCRQ	50PW	25	602.42	10000000
AMD LCRQ	50PW	25	603.55	10000000
AMD LCRQ	50PW	26	587.94	10000000
AMD LCRQ	50PW	26	586.63	10000000
AMD LCRQ	50PW	26	578.59	10000000
AMD LCRQ	50PW	26	578.26	10000000
AMD LCRQ	50PW	26	578.01	10000000
AMD LCRQ	50PW	26	579.05	10000000
AMD LCRQ	50PW	26	577.75	10000000
AMD LCRQ	50PW	26	578.51	10000000
AMD LCRQ	50PW	26	577.99	10000000
AMD LCRQ	50PW	26	577.68	10000000
AMD LCRQ	50PW	27	559.66	10000000
AMD LCRQ	50PW	27	562.81	10000000
AMD LCRQ	50PW	27	565.96	10000000
AMD LCRQ	50PW	27	568.52	10000000
AMD LCRQ	50PW	27	566.04	10000000
AMD LCRQ	50PW	27	566.77	10000000
AMD LCRQ	50PW	27	564.75	10000000
AMD LCRQ	50PW	27	564.77	10000000
AMD LCRQ	50PW	27	566.36	10000000
AMD LCRQ	50PW	27	564.96	10000000
AMD LCRQ	50PW	28	542.07	10000000
AMD LCRQ	50PW	28	543.67	10000000
AMD LCRQ	50PW	28	540.36	10000000
AMD LCRQ	50PW	28	539.96	10000000
AMD LCRQ	50PW	28	540.47	10000000
AMD LCRQ	50PW	28	541.75	10000000
AMD LCRQ	50PW	28	540.22	10000000
AMD LCRQ	50PW	28	540.27	10000000
AMD LCRQ	50PW	28	540.37	10000000
AMD LCRQ	50PW	28	540.28	10000000
AMD LCRQ	50PW	29	594.32	10000000
AMD LCRQ	50PW	29	596.09	10000000
AMD LCRQ	50PW	29	587.60	10000000
AMD LCRQ	50PW	29	586.51	10000000
AMD LCRQ	50PW	29	586.53	10000000
AMD LCRQ	50PW	29	587.60	10000000
AMD LCRQ	50PW	29	586.23	10000000
AMD LCRQ	50PW	29	586.24	10000000
AMD LCRQ	50PW	29	588.29	10000000
AMD LCRQ	50PW	29	587.25	10000000
AMD LCRQ	50PW	30	577.58	10000000
AMD LCRQ	50PW	30	576.28	10000000
AMD LCRQ	50PW	30	568.07	10000000
AMD LCRQ	50PW	30	566.77	10000000
AMD LCRQ	50PW	30	566.86	10000000
AMD LCRQ	50PW	30	569.52	10000000
AMD LCRQ	50PW	30	566.28	10000000
AMD LCRQ	50PW	30	566.63	10000000
AMD LCRQ	50PW	30	568.29	10000000
AMD LCRQ	50PW	30	567.02	10000000
AMD LCRQ	50PW	31	556.16	10000000
AMD LCRQ	50PW	31	553.89	10000000
AMD LCRQ	50PW	31	548.64	10000000
AMD LCRQ	50PW	31	548.22	10000000
AMD LCRQ	50PW	31	548.40	10000000
AMD LCRQ	50PW	31	550.61	10000000
AMD LCRQ	50PW	31	548.11	10000000
AMD LCRQ	50PW	31	548.52	10000000
AMD LCRQ	50PW	31	548.40	10000000
AMD LCRQ	50PW	31	550.95	10000000
AMD LCRQ	50PW	32	533.28	10000000
AMD LCRQ	50PW	32	536.30	10000000
AMD LCRQ	50PW	32	539.24	10000000
AMD LCRQ	50PW	32	539.76	10000000
AMD LCRQ	50PW	32	539.68	10000000
AMD LCRQ	50PW	32	542.34	10000000
AMD LCRQ	50PW	32	539.37	10000000
AMD LCRQ	50PW	32	539.33	10000000
AMD LCRQ	50PW	32	539.42	10000000
AMD LCRQ	50PW	32	539.50	10000000
AMD LCRQ	50PW	33	580.69	10000000
AMD LCRQ	50PW	33	576.88	10000000
AMD LCRQ	50PW	33	565.62	10000000
AMD LCRQ	50PW	33	565.49	10000000
AMD LCRQ	50PW	33	558.47	10000000
AMD LCRQ	50PW	33	560.32	10000000
AMD LCRQ	50PW	33	558.47	10000000
AMD LCRQ	50PW	33	566.38	10000000
AMD LCRQ	50PW	33	557.87	10000000
AMD LCRQ	50PW	33	560.73	10000000
AMD LCRQ	50PW	34	581.24	10000000
AMD LCRQ	50PW	34	580.42	10000000
AMD LCRQ	50PW	34	579.90	10000000
AMD LCRQ	50PW	34	576.21	10000000
AMD LCRQ	50PW	34	554.17	10000000
AMD LCRQ	50PW	34	553.88	10000000
AMD LCRQ	50PW	34	561.46	10000000
AMD LCRQ	50PW	34	553.91	10000000
AMD LCRQ	50PW	34	554.10	10000000
AMD LCRQ	50PW	34	553.92	10000000
AMD LCRQ	50PW	34	556.21	10000000
AMD LCRQ	50PW	35	582.04	10000000
AMD LCRQ	50PW	35	581.03	10000000
AMD LCRQ	50PW	35	583.44	10000000
AMD LCRQ	50PW	35	584.30	10000000
AMD LCRQ	50PW	35	584.45	10000000
AMD LCRQ	50PW	35	585.75	10000000
AMD LCRQ	50PW	35	583.46	10000000
AMD LCRQ	50PW	35	583.62	10000000
AMD LCRQ	50PW	35	583.30	10000000
AMD LCRQ	50PW	35	587.87	10000000
AMD LCRQ	50PW	36	572.06	10000000
AMD LCRQ	50PW	36	570.91	10000000
AMD LCRQ	50PW	36	573.10	10000000
AMD LCRQ	50PW	36	564.75	10000000
AMD LCRQ	50PW	36	547.14	10000000
AMD LCRQ	50PW	36	548.92	10000000
AMD LCRQ	50PW	36	548.47	10000000
AMD LCRQ	50PW	36	548.47	10000000
AMD LCRQ	50PW	36	549.16	10000000
AMD LCRQ	50PW	36	549.23	10000000
AMD LCRQ	50PW	37	603.77	10000000
AMD LCRQ	50PW	37	602.77	10000000
AMD LCRQ	50PW	37	602.90	10000000
AMD LCRQ	50PW	37	575.40	10000000
AMD LCRQ	50PW	37	556.00	10000000
AMD LCRQ	50PW	37	556.24	10000000
AMD LCRQ	50PW	37	557.08	10000000
AMD LCRQ	50PW	37	555.56	10000000
AMD LCRQ	50PW	37	555.68	10000000
AMD LCRQ	50PW	37	555.63	10000000
AMD LCRQ	50PW	37	559.37	10000000
AMD LCRQ	50PW	37	557.02	10000000
AMD LCRQ	50PW	37	555.47	10000000
AMD LCRQ	50PW	38	607.94	10000000
AMD LCRQ	50PW	38	605.56	10000000
AMD LCRQ	50PW	38	605.50	10000000
AMD LCRQ	50PW	38	569.03	10000000
AMD LCRQ	50PW	38	550.12	10000000
AMD LCRQ	50PW	38	550.88	10000000
AMD LCRQ	50PW	38	550.26	10000000
AMD LCRQ	50PW	38	551.32	10000000
AMD LCRQ	50PW	38	549.97	10000000
AMD LCRQ	50PW	38	550.19	10000000
AMD LCRQ	50PW	38	552.90	10000000
AMD LCRQ	50PW	38	550.84	10000000
AMD LCRQ	50PW	38	550.21	10000000
AMD LCRQ	50PW	39	594.36	10000000
AMD LCRQ	50PW	39	591.74	10000000
AMD LCRQ	50PW	39	593.04	10000000
AMD LCRQ	50PW	39	567.57	10000000
AMD LCRQ	50PW	39	544.61	10000000
AMD LCRQ	50PW	39	543.98	10000000
AMD LCRQ	50PW	39	544.17	10000000
AMD LCRQ	50PW	39	544.16	10000000
AMD LCRQ	50PW	39	543.87	10000000
AMD LCRQ	50PW	39	544.03	10000000
AMD LCRQ	50PW	39	544.11	10000000
AMD LCRQ	50PW	39	546.11	10000000
AMD LCRQ	50PW	39	543.95	10000000
AMD LCRQ	50PW	40	581.87	10000000
AMD LCRQ	50PW	40	578.93	10000000
AMD LCRQ	50PW	40	579.05	10000000
AMD LCRQ	50PW	40	555.28	10000000
AMD LCRQ	50PW	40	529.27	10000000
AMD LCRQ	50PW	40	529.34	10000000
AMD LCRQ	50PW	40	529.26	10000000
AMD LCRQ	50PW	40	532.24	10000000
AMD LCRQ	50PW	40	529.46	10000000
AMD LCRQ	50PW	40	531.10	10000000
AMD LCRQ	50PW	40	529.05	10000000
AMD LCRQ	50PW	40	528.79	10000000
AMD LCRQ	50PW	40	529.35	10000000
AMD LCRQ	50PW	41	595.08	10000000
AMD LCRQ	50PW	41	594.18	10000000
AMD LCRQ	50PW	41	594.09	10000000
AMD LCRQ	50PW	41	598.79	10000000
AMD LCRQ	50PW	41	597.85	10000000
AMD LCRQ	50PW	41	597.68	10000000
AMD LCRQ	50PW	41	598.42	10000000
AMD LCRQ	50PW	41	597.20	10000000
AMD LCRQ	50PW	41	597.11	10000000
AMD LCRQ	50PW	41	597.40	10000000
AMD LCRQ	50PW	42	557.30	10000000
AMD LCRQ	50PW	42	555.77	10000000
AMD LCRQ	50PW	42	555.71	10000000
AMD LCRQ	50PW	42	567.65	10000000
AMD LCRQ	50PW	42	578.18	10000000
AMD LCRQ	50PW	42	577.31	10000000
AMD LCRQ	50PW	42	577.37	10000000
AMD LCRQ	50PW	42	577.53	10000000
AMD LCRQ	50PW	42	577.67	10000000
AMD LCRQ	50PW	42	577.39	10000000
AMD LCRQ	50PW	43	547.25	10000000
AMD LCRQ	50PW	43	544.11	10000000
AMD LCRQ	50PW	43	543.74	10000000
AMD LCRQ	50PW	43	548.46	10000000
AMD LCRQ	50PW	43	545.32	10000000
AMD LCRQ	50PW	43	544.40	10000000
AMD LCRQ	50PW	43	545.10	10000000
AMD LCRQ	50PW	43	545.04	10000000
AMD LCRQ	50PW	43	544.39	10000000
AMD LCRQ	50PW	43	546.96	10000000
AMD LCRQ	50PW	44	544.61	10000000
AMD LCRQ	50PW	44	543.96	10000000
AMD LCRQ	50PW	44	544.42	10000000
AMD LCRQ	50PW	44	547.91	10000000
AMD LCRQ	50PW	44	544.94	10000000
AMD LCRQ	50PW	44	545.11	10000000
AMD LCRQ	50PW	44	544.76	10000000
AMD LCRQ	50PW	44	545.12	10000000
AMD LCRQ	50PW	44	543.35	10000000
AMD LCRQ	50PW	44	545.05	10000000
AMD LCRQ	50PW	45	563.71	10000000
AMD LCRQ	50PW	45	562.54	10000000
AMD LCRQ	50PW	45	561.35	10000000
AMD LCRQ	50PW	45	564.68	10000000
AMD LCRQ	50PW	45	561.62	10000000
AMD LCRQ	50PW	45	561.66	10000000
AMD LCRQ	50PW	45	561.77	10000000
AMD LCRQ	50PW	45	561.75	10000000
AMD LCRQ	50PW	45	561.79	10000000
AMD LCRQ	50PW	45	563.84	10000000
AMD LCRQ	50PW	46	564.06	10000000
AMD LCRQ	50PW	46	561.80	10000000
AMD LCRQ	50PW	46	561.14	10000000
AMD LCRQ	50PW	46	565.34	10000000
AMD LCRQ	50PW	46	561.96	10000000
AMD LCRQ	50PW	46	561.73	10000000
AMD LCRQ	50PW	46	561.46	10000000
AMD LCRQ	50PW	46	561.82	10000000
AMD LCRQ	50PW	46	561.55	10000000
AMD LCRQ	50PW	46	561.46	10000000
AMD LCRQ	50PW	47	551.29	10000000
AMD LCRQ	50PW	47	549.70	10000000
AMD LCRQ	50PW	47	549.95	10000000
AMD LCRQ	50PW	47	552.98	10000000
AMD LCRQ	50PW	47	549.60	10000000
AMD LCRQ	50PW	47	549.45	10000000
AMD LCRQ	50PW	47	549.94	10000000
AMD LCRQ	50PW	47	550.06	10000000
AMD LCRQ	50PW	47	549.52	10000000
AMD LCRQ	50PW	47	549.41	10000000
AMD LCRQ	50PW	48	550.08	10000000
AMD LCRQ	50PW	48	547.24	10000000
AMD LCRQ	50PW	48	546.71	10000000
AMD LCRQ	50PW	48	550.67	10000000
AMD LCRQ	50PW	48	547.16	10000000
AMD LCRQ	50PW	48	546.87	10000000
AMD LCRQ	50PW	48	546.87	10000000
AMD LCRQ	50PW	48	547.14	10000000
AMD LCRQ	50PW	48	547.34	10000000
AMD LCRQ	50PW	48	547.13	10000000
AMD LCRQ	50PW	49	566.12	10000000
AMD LCRQ	50PW	49	564.14	10000000
AMD LCRQ	50PW	49	563.83	10000000
AMD LCRQ	50PW	49	568.76	10000000
AMD LCRQ	50PW	49	564.00	10000000
AMD LCRQ	50PW	49	563.84	10000000
AMD LCRQ	50PW	49	564.19	10000000
AMD LCRQ	50PW	49	565.56	10000000
AMD LCRQ	50PW	49	564.14	10000000
AMD LCRQ	50PW	49	564.01	10000000
AMD LCRQ	50PW	50	560.20	10000000
AMD LCRQ	50PW	50	558.49	10000000
AMD LCRQ	50PW	50	558.37	10000000
AMD LCRQ	50PW	50	563.19	10000000
AMD LCRQ	50PW	50	558.47	10000000
AMD LCRQ	50PW	50	558.12	10000000
AMD LCRQ	50PW	50	558.65	10000000
AMD LCRQ	50PW	50	558.84	10000000
AMD LCRQ	50PW	50	558.46	10000000
AMD LCRQ	50PW	50	560.86	10000000
AMD LCRQ	50PW	51	558.22	10000000
AMD LCRQ	50PW	51	556.67	10000000
AMD LCRQ	50PW	51	553.92	10000000
AMD LCRQ	50PW	51	557.94	10000000
AMD LCRQ	50PW	51	556.70	10000000
AMD LCRQ	50PW	51	554.07	10000000
AMD LCRQ	50PW	51	554.80	10000000
AMD LCRQ	50PW	51	555.75	10000000
AMD LCRQ	50PW	51	555.40	10000000
AMD LCRQ	50PW	51	553.74	10000000
AMD LCRQ	50PW	52	554.75	10000000
AMD LCRQ	50PW	52	552.64	10000000
AMD LCRQ	50PW	52	552.29	10000000
AMD LCRQ	50PW	52	554.29	10000000
AMD LCRQ	50PW	52	546.64	10000000
AMD LCRQ	50PW	52	546.39	10000000
AMD LCRQ	50PW	52	546.25	10000000
AMD LCRQ	50PW	52	546.46	10000000
AMD LCRQ	50PW	52	546.73	10000000
AMD LCRQ	50PW	52	546.02	10000000
AMD LCRQ	50PW	53	563.56	10000000
AMD LCRQ	50PW	53	562.46	10000000
AMD LCRQ	50PW	53	562.43	10000000
AMD LCRQ	50PW	53	567.68	10000000
AMD LCRQ	50PW	53	568.46	10000000
AMD LCRQ	50PW	53	568.67	10000000
AMD LCRQ	50PW	53	568.93	10000000
AMD LCRQ	50PW	53	568.68	10000000
AMD LCRQ	50PW	53	569.04	10000000
AMD LCRQ	50PW	53	568.97	10000000
AMD LCRQ	50PW	54	564.95	10000000
AMD LCRQ	50PW	54	562.93	10000000
AMD LCRQ	50PW	54	562.30	10000000
AMD LCRQ	50PW	54	566.61	10000000
AMD LCRQ	50PW	54	562.64	10000000
AMD LCRQ	50PW	54	562.68	10000000
AMD LCRQ	50PW	54	562.54	10000000
AMD LCRQ	50PW	54	562.84	10000000
AMD LCRQ	50PW	54	562.63	10000000
AMD LCRQ	50PW	54	562.48	10000000
AMD LCRQ	50PW	55	566.81	10000000
AMD LCRQ	50PW	55	565.85	10000000
AMD LCRQ	50PW	55	564.96	10000000
AMD LCRQ	50PW	55	565.52	10000000
AMD LCRQ	50PW	55	558.55	10000000
AMD LCRQ	50PW	55	557.22	10000000
AMD LCRQ	50PW	55	557.06	10000000
AMD LCRQ	50PW	55	557.80	10000000
AMD LCRQ	50PW	55	557.41	10000000
AMD LCRQ	50PW	55	557.36	10000000
AMD LCRQ	50PW	56	557.78	10000000
AMD LCRQ	50PW	56	556.13	10000000
AMD LCRQ	50PW	56	555.51	10000000
AMD LCRQ	50PW	56	559.15	10000000
AMD LCRQ	50PW	56	555.48	10000000
AMD LCRQ	50PW	56	555.27	10000000
AMD LCRQ	50PW	56	555.35	10000000
AMD LCRQ	50PW	56	555.61	10000000
AMD LCRQ	50PW	56	555.85	10000000
AMD LCRQ	50PW	56	555.61	10000000
AMD LCRQ	50PW	57	571.70	10000000
AMD LCRQ	50PW	57	569.65	10000000
AMD LCRQ	50PW	57	569.17	10000000
AMD LCRQ	50PW	57	574.45	10000000
AMD LCRQ	50PW	57	569.28	10000000
AMD LCRQ	50PW	57	569.16	10000000
